address,housing_type,city,sqr_meter,nr_rooms,rent_month,final_price,sold_date,price_increase,price_sqr_m,land_area,other_srq,latitude,longitude,post_code,region
Övre Husargatan 21B,Lägenhet,Göteborgs kommun,65.0,2.0,1678.0,4450000.0,2022-06-08,,68462.0,0.0,0.0,57.6933252,11.9561769, 413 14,Olivedal
Hvitfeldtsgatan 7B,Lägenhet,Göteborgs kommun,87.0,3.0,4689.0,6400000.0,2022-06-08,4.0,73563.0,0.0,0.0,57.7023107,11.9589509, 411 19,Inom Vallgraven
Steken 2A,Lägenhet,Göteborgs kommun,66.0,3.0,2756.0,1600000.0,2022-06-07,7.0,24242.0,0.0,0.0,57.7903828,12.0178041, 424 38,Agnesberg
Steken 2A,Lägenhet,Göteborgs kommun,66.0,3.0,2740.0,1770000.0,2022-03-02,11.0,26818.0,0.0,,57.7903828,12.0178041, 424 38,Agnesberg
Fyrklöversgatan 11,Lägenhet,Göteborgs kommun,69.0,3.0,3629.0,2995000.0,2022-06-07,0.0,43406.0,0.0,0.0,57.7273671,11.9326845, 417 21,Kvillebäcken
Fyrklöversgatan 11,Lägenhet,Göteborgs kommun,76.0,3.0,3997.0,2950000.0,2022-06-02,-2.0,38816.0,0.0,0.0,57.7273671,11.9326845, 417 21,Kvillebäcken
Fyrklöversgatan 13,Lägenhet,Göteborgs kommun,43.0,1.0,2261.0,2240000.0,2022-05-24,4.0,52093.0,0.0,0.0,57.7273671,11.9326845, 417 21,Kvillebäcken
Solrosgatan 2B,Lägenhet,Göteborgs kommun,37.0,1.0,2566.0,1890000.0,2022-06-07,0.0,51081.0,0.0,0.0,57.7168407,12.0260388, 416 52,Kålltorp
Lilla Björlandavägen 24,Villa,Göteborgs kommun,134.0,5.0,,6200000.0,2022-06-07,4.0,46269.0,899.0,15.0,57.7401887,11.9002347, 417 29,Kärrdalen
Lilla Björlandavägen 9,Radhus,Göteborgs kommun,131.0,5.0,,6350000.0,2022-04-19,3.0,48473.0,0.0,20.0,57.7401887,11.9002347, 417 29,Kärrdalen
Holmbacken 4,Lägenhet,Göteborgs kommun,90.0,4.0,5652.0,4200000.0,2022-06-07,5.0,46667.0,0.0,0.0,57.5905709,11.937495599634827, 427 36,Billdal
Holmbacken 4,Lägenhet,Göteborgs kommun,85.0,4.0,5652.0,4500000.0,2022-03-30,,52941.0,0.0,,57.5905709,11.937495599634827, 427 36,Billdal
Hvitfeldtsgatan 1,Lägenhet,Göteborgs kommun,113.5,3.5,5535.0,7480000.0,2022-06-07,0.0,65903.0,0.0,0.0,57.7022104,11.9580905, 411 19,Inom Vallgraven
Hvitfeldtsgatan 1,Lägenhet,Göteborgs kommun,123.9,3.0,5891.0,8370000.0,2022-03-30,5.0,67554.0,0.0,,57.7022104,11.9580905, 411 19,Inom Vallgraven
Arvid lindmansgatan 25H,Lägenhet,Göteborgs kommun,54.0,2.0,3205.0,1695000.0,2022-06-07,-6.0,31389.0,0.0,0.0,57.7310767,11.9211543, 417 26,Slättadamm
Umbragatan 14,Radhus,Göteborgs kommun,121.0,5.0,,5690000.0,2022-06-07,0.0,47025.0,147.0,0.0,57.6338803,11.890968, 421 63,Näset
Arvesgärde 21,Lägenhet,Göteborgs kommun,91.0,4.0,5894.0,2570000.0,2022-06-07,7.0,28242.0,0.0,0.0,57.7509214,11.922128, 417 44,Tuve
Storhöjdsgatan 17B,Lägenhet,Göteborgs kommun,57.0,2.0,3337.0,2895000.0,2022-06-07,0.0,50789.0,0.0,0.0,57.7199716,12.0147214, 416 71,Bagaregården
Västra Palettgatan 13A,Villa,Göteborgs kommun,194.0,6.0,,12000000.0,2022-06-07,5.0,61856.0,694.7,0.0,57.6264995,11.8984277, 421 66,Näset
Rustmästaregatan 11,Lägenhet,Göteborgs kommun,70.0,2.5,3923.0,2960000.0,2022-06-07,6.0,42286.0,0.0,0.0,57.732792,12.0274735, 415 26,Gamlestaden
Nilssonsberg 13,Lägenhet,Göteborgs kommun,73.0,3.0,4259.0,5150000.0,2022-06-07,11.0,70548.0,0.0,0.0,57.694184,11.959248, 411 42,Annedal
Nilssonsberg 13,Lägenhet,Göteborgs kommun,61.4,2.0,3055.0,3400000.0,2022-05-24,14.0,55375.0,0.0,0.0,57.694184,11.959248, 411 42,Annedal
Barken Beatrices Gata 36,Lägenhet,Göteborgs kommun,89.0,3.0,5137.0,5400000.0,2022-06-07,9.0,60674.0,0.0,0.0,57.7050929,11.9245561, 417 60,Eriksberg
Järnbrotts Prästväg 1B,Lägenhet,Göteborgs kommun,82.0,3.0,4210.0,3550000.0,2022-06-07,-1.0,43293.0,0.0,0.0,57.6487885,11.9256309, 421 43,Tofta
Kupeskärsgatan 62,Radhus,Göteborgs kommun,115.0,6.0,,5500000.0,2022-06-07,6.0,47826.0,204.0,0.0,57.6406709,11.8914244, 421 64,Önnered
Godhemsgatan 2C,Lägenhet,Göteborgs kommun,36.0,1.0,2240.0,2350000.0,2022-06-07,9.0,65278.0,0.0,0.0,57.6905869,11.9299554, 414 65,Majorna
Nordostpassagen 33,Lägenhet,Göteborgs kommun,39.0,1.5,2523.0,2450000.0,2022-06-07,-5.0,62821.0,0.0,0.0,57.6948203,11.9468716, 413 11,Masthugget
Nordostpassagen 33,Lägenhet,Göteborgs kommun,29.0,1.0,2064.0,2325000.0,2022-04-13,8.0,80172.0,0.0,,57.6948203,11.9468716, 413 11,Masthugget
Hallegatan 13,Lägenhet,Göteborgs kommun,35.5,1.5,2903.0,1965000.0,2022-06-06,3.0,55352.0,0.0,0.0,57.7192717,11.9438632, 417 02,Rambergsstaden
Hallegatan 13,Lägenhet,Göteborgs kommun,35.5,1.5,2903.0,2150000.0,2022-04-20,13.0,60563.0,0.0,,57.7192717,11.9438632, 417 02,Rambergsstaden
Hallegatan 13,Lägenhet,Göteborgs kommun,75.0,3.0,4195.0,2950000.0,2022-03-24,2.0,39333.0,0.0,,57.7192717,11.9438632, 417 02,Rambergsstaden
Hallegatan 13,Lägenhet,Göteborgs kommun,35.5,1.5,2903.0,2255000.0,2022-03-13,13.0,63521.0,0.0,,57.7192717,11.9438632, 417 02,Rambergsstaden
Hallegatan 13,Lägenhet,Göteborgs kommun,35.5,1.5,2903.0,2150000.0,2022-02-22,8.0,60563.0,0.0,,57.7192717,11.9438632, 417 02,Rambergsstaden
Hallegatan 13,Lägenhet,Göteborgs kommun,35.5,1.5,3036.0,1975000.0,2022-02-18,10.0,55634.0,0.0,,57.7192717,11.9438632, 417 02,Rambergsstaden
Hallegatan 13,Lägenhet,Göteborgs kommun,66.0,3.0,4062.0,3120000.0,2022-02-02,12.0,47273.0,0.0,,57.7192717,11.9438632, 417 02,Rambergsstaden
Gamlestadstorget 22,Lägenhet,Göteborgs kommun,59.0,2.0,4133.0,2270000.0,2022-06-06,4.0,38475.0,0.0,0.0,57.7304536,12.0090284, 415 03,Gamlestaden
Eklandagatan 45B,Lägenhet,Göteborgs kommun,47.0,1.5,2730.0,2850000.0,2022-06-06,6.0,60638.0,0.0,0.0,57.6903662,11.9879554, 412 81,Johanneberg
Eklandagatan 45B,Lägenhet,Göteborgs kommun,47.0,1.5,2730.0,3175000.0,2022-04-08,23.0,67553.0,0.0,,57.6903662,11.9879554, 412 81,Johanneberg
Eklandagatan 45B,Lägenhet,Göteborgs kommun,37.0,1.0,2240.0,3100000.0,2022-02-28,,83784.0,0.0,,57.6903662,11.9879554, 412 81,Johanneberg
Ekebygatan 20,Lägenhet,Göteborgs kommun,90.0,4.0,5670.0,2225000.0,2022-06-06,6.0,24722.0,0.0,0.0,57.7555155,11.9888023, 422 59,Skälltorp
Ekebygatan 20,Lägenhet,Göteborgs kommun,90.0,4.0,6126.0,2095000.0,2022-05-11,0.0,23278.0,0.0,0.0,57.7555155,11.9888023, 422 59,Skälltorp
Ekebygatan 20,Lägenhet,Göteborgs kommun,74.3,3.0,5360.0,1980000.0,2022-02-09,4.0,26649.0,0.0,,57.7555155,11.9888023, 422 59,Skälltorp
Södra Viktoriagatan 29A,Lägenhet,Göteborgs kommun,56.0,2.0,2326.0,4000000.0,2022-06-05,5.0,71429.0,0.0,0.0,57.694564,11.9664546, 411 27,Vasastaden
Stora Pölsans väg 20,Villa,Göteborgs kommun,168.0,6.0,,8735000.0,2022-06-05,,51994.0,1255.0,56.0,57.708029,11.7192735, 423 40,Hjuvik
Stora Pölsans väg 30,Villa,Göteborgs kommun,202.0,7.0,,8250000.0,2022-04-05,0.0,40842.0,0.0,20.0,57.708029,11.7192735, 423 40,Hjuvik
Smögengatan 10,Lägenhet,Göteborgs kommun,52.0,2.0,2815.0,3850000.0,2022-06-05,,74038.0,0.0,0.0,57.7189588,12.045989, 416 80,Björkekärr
Storhöjdsgatan 19,Lägenhet,Göteborgs kommun,43.0,2.0,2151.0,2275000.0,2022-06-05,-4.0,52907.0,0.0,0.0,57.7193771,12.0142902, 416 71,Bagaregården
Storhöjdsgatan 19,Lägenhet,Göteborgs kommun,43.0,2.0,2249.0,2650000.0,2022-02-10,6.0,61628.0,0.0,,57.7193771,12.0142902, 416 71,Bagaregården
Linnégatan 33,Lägenhet,Göteborgs kommun,201.0,6.0,5336.0,13300000.0,2022-06-05,3.0,66169.0,0.0,0.0,57.6950097,11.9515251, 413 06,Olivedal
Ranängsgatan 12,Lägenhet,Göteborgs kommun,46.0,2.0,2898.0,2600000.0,2022-06-04,5.0,56522.0,0.0,0.0,57.7117578,11.9928549, 416 64,Stampen
Ranängsgatan 6,Lägenhet,Göteborgs kommun,58.0,2.0,3937.0,2975000.0,2022-04-13,3.0,51293.0,0.0,,57.7117578,11.9928549, 416 64,Stampen
Träringen 1,Lägenhet,Göteborgs kommun,62.0,3.0,4280.0,3300000.0,2022-06-04,,53226.0,0.0,0.0,57.7149421,12.0526469, 416 79,Björkekärr
Hökåsvägen 22A,Villa,Göteborgs kommun,172.0,8.0,,9460000.0,2022-06-04,31.0,55000.0,783.0,5.0,57.61021265,11.938491433918513, 436 55,Hovås
Äsebackevägen 1C,Radhus,Göteborgs kommun,108.3,4.0,4463.0,7600000.0,2022-06-04,17.0,70175.0,0.0,0.0,57.5922162,11.9455926, 427 36,Billdal
Klaralidsvägen 10,Villa,Göteborgs kommun,95.0,5.0,,4150000.0,2022-06-04,-16.0,43684.0,1284.0,36.0,57.7418448,11.893926408362582, 418 42,Kärrdalen
Ormebäcksgatan 1D,Radhus,Göteborgs kommun,84.0,4.0,,5300000.0,2022-06-03,-4.0,63095.0,151.6,0.0,57.7145285,12.0597995, 416 79,Björkekärr
Övre Husargatan 23A,Lägenhet,Göteborgs kommun,95.0,3.0,4815.0,5900000.0,2022-06-03,4.0,62105.0,0.0,0.0,57.6927133,11.9554916, 413 14,Olivedal
Lenvädersgatan 1,Lägenhet,Göteborgs kommun,38.0,1.0,2728.0,770000.0,2022-06-03,3.0,20263.0,0.0,0.0,57.7237429,11.8942264, 418 38,Svartedalen
Sollidsgatan 13,Villa,Göteborgs kommun,332.0,12.0,,14150000.0,2022-06-03,,42620.0,773.5,69.0,57.6785815,11.933920488746594, 414 76,Kungsladugård
Gjutegården 123,Radhus,Göteborgs kommun,118.0,4.0,,6195000.0,2022-06-03,0.0,52500.0,178.0,14.0,57.6340791,11.918716, 421 47,Askim
Övre Rönnbärsstigen 15,Lägenhet,Göteborgs kommun,40.0,2.0,2163.0,2220000.0,2022-06-03,0.0,55500.0,0.0,0.0,57.69405375,12.007628760824495, 412 69,Skår
Sörhallskajen 24,Lägenhet,Göteborgs kommun,157.0,3.0,8264.0,12000000.0,2022-06-03,20.0,76433.0,0.0,0.0,57.702313,11.9227946, 417 63,Eriksberg
Sveagatan 24,Lägenhet,Göteborgs kommun,85.0,3.0,5080.0,5425000.0,2022-06-03,-1.0,63824.0,0.0,0.0,57.6927088,11.9546375, 413 14,Olivedal
Sveagatan 24,Lägenhet,Göteborgs kommun,80.0,3.0,4800.0,6600000.0,2022-05-04,14.0,82500.0,0.0,,57.6927088,11.9546375, 413 14,Olivedal
Sveagatan 24,Lägenhet,Göteborgs kommun,57.0,2.0,3450.0,4300000.0,2022-03-31,2.0,75439.0,0.0,,57.6927088,11.9546375, 413 14,Olivedal
Ceresplatsen 13,Lägenhet,Göteborgs kommun,53.0,2.0,2958.0,3725000.0,2022-06-03,7.0,70283.0,0.0,0.0,57.70889105,11.928503495038395, 417 58,Lindholmen
Ceresplatsen 13,Lägenhet,Göteborgs kommun,84.0,3.0,4070.0,5325000.0,2022-02-09,12.0,63393.0,0.0,,57.70889105,11.928503495038395, 417 58,Lindholmen
Glöstorpsvägen 24,Lägenhet,Göteborgs kommun,58.0,2.0,4317.0,1450000.0,2022-06-03,0.0,25000.0,0.0,0.0,57.7532276,11.9293648, 417 45,Tuve
Astris Gata 66,Lägenhet,Göteborgs kommun,96.0,4.0,3960.0,5200000.0,2022-06-03,0.0,54167.0,0.0,0.0,57.6994022,11.9045833, 417 67,Eriksberg
Chalmersgatan 24,Lägenhet,Göteborgs kommun,72.0,2.0,2218.0,5100000.0,2022-06-03,,70833.0,0.0,0.0,57.6983851,11.9750608, 411 34,Vasastaden
Åsgatan 2,Lägenhet,Göteborgs kommun,80.0,3.0,4039.0,5100000.0,2022-06-03,7.0,63750.0,0.0,0.0,57.697925,11.9356051, 414 63,Masthugget
Åsgatan 2,Lägenhet,Göteborgs kommun,80.0,3.0,4039.0,5350000.0,2022-04-13,13.0,66875.0,0.0,,57.697925,11.9356051, 414 63,Masthugget
Hälleflundregatan 24,Lägenhet,Göteborgs kommun,115.0,3.0,6121.0,8600000.0,2022-06-03,,74783.0,0.0,0.0,57.648061,11.8552322, 426 76,Fiskebäck
Lönnrunan 143,Radhus,Göteborgs kommun,123.0,5.0,,5250000.0,2022-06-03,6.0,42683.0,214.0,0.0,57.7292066,11.7634602, 423 74,Nolered
Lönnrunan 61,Radhus,Göteborgs kommun,98.0,4.0,,4675000.0,2022-04-26,,47704.0,0.0,0.0,57.7292066,11.7634602, 423 74,Nolered
Lönnrunan 151,Radhus,Göteborgs kommun,115.0,6.0,,5500000.0,2022-03-31,0.0,47826.0,0.0,19.0,57.7292066,11.7634602, 423 74,Nolered
De Geersgatan 6,Lägenhet,Göteborgs kommun,69.0,3.0,4432.0,4260000.0,2022-06-03,,61739.0,0.0,0.0,57.7113008,12.0098941, 416 57,Lunden
Solängsvägen 49,Lägenhet,Göteborgs kommun,81.0,2.0,4264.0,3325000.0,2022-06-03,11.0,41049.0,0.0,0.0,57.7233285,11.7731487, 423 32,Nolered
Solängsvägen 61,Lägenhet,Göteborgs kommun,81.3,3.0,5976.0,3200000.0,2022-02-22,7.0,39360.0,0.0,,57.7233285,11.7731487, 423 32,Nolered
Solängsvägen 29,Radhus,Göteborgs kommun,128.0,4.0,,5820000.0,2022-02-18,,45469.0,0.0,19.0,57.7233285,11.7731487, 423 32,Nolered
Godemansgatan 9D,Lägenhet,Göteborgs kommun,38.0,1.0,3157.0,1650000.0,2022-06-03,0.0,43421.0,0.0,0.0,57.7221598,11.9435469, 417 06,Kvillebäcken
Godemansgatan 9D,Lägenhet,Göteborgs kommun,38.0,1.0,3199.0,1650000.0,2022-03-10,-3.0,43421.0,0.0,,57.7221598,11.9435469, 417 06,Kvillebäcken
Mors Backe 9,Lägenhet,Göteborgs kommun,83.0,3.0,4848.0,5200000.0,2022-06-03,5.0,62651.0,0.0,0.0,57.6886944,11.9327182, 414 64,Majorna
Lokattsbacken 76,Lägenhet,Göteborgs kommun,73.0,2.5,4229.0,3650000.0,2022-06-03,0.0,50000.0,0.0,0.0,57.6758938,11.8808302, 426 74,Hagen
Arvesgärde 5,Lägenhet,Göteborgs kommun,65.5,2.0,4905.0,1950000.0,2022-06-03,5.0,29771.0,0.0,0.0,57.7535519,11.9222675, 417 44,Tuve
Arvesgärde 5,Lägenhet,Göteborgs kommun,81.5,3.0,5852.0,2600000.0,2022-05-31,9.0,31902.0,0.0,0.0,57.7535519,11.9222675, 417 44,Tuve
Arvesgärde 5,Lägenhet,Göteborgs kommun,37.5,2.0,3070.0,1550000.0,2022-02-22,0.0,41333.0,0.0,,57.7535519,11.9222675, 417 44,Tuve
Brunnehagen 27,Lägenhet,Göteborgs kommun,80.0,3.0,5135.0,2500000.0,2022-06-03,10.0,31250.0,0.0,0.0,57.7494091,11.9257459, 417 47,Tuve
Brunnehagen 27,Lägenhet,Göteborgs kommun,62.0,2.0,3629.0,1960000.0,2022-04-06,,31613.0,0.0,,57.7494091,11.9257459, 417 47,Tuve
Wingårdsgatan 9D,Lägenhet,Göteborgs kommun,50.0,2.0,3113.0,2850000.0,2022-06-03,-1.0,57000.0,0.0,0.0,57.7072766,12.0253275, 416 54,Kålltorp
Sägengatan 43,Lägenhet,Göteborgs kommun,48.8,2.0,3712.0,1680000.0,2022-06-03,5.0,34426.0,0.0,0.0,57.7465693,11.979505, 422 58,Backa
Kastellgatan 13B,Lägenhet,Göteborgs kommun,39.0,1.0,1620.0,3300000.0,2022-06-03,5.0,84615.0,0.0,0.0,57.6936392,11.9549765, 413 14,Olivedal
Kastellgatan 13B,Lägenhet,Göteborgs kommun,37.0,1.0,1557.0,3560000.0,2022-04-10,8.0,96216.0,0.0,,57.6936392,11.9549765, 413 14,Olivedal
Barken Beatrices gata 6,Lägenhet,Göteborgs kommun,56.0,2.0,3606.0,3200000.0,2022-06-03,7.0,57143.0,0.0,0.0,57.7059567,11.9226599, 417 60,Eriksberg
Haråsgatan 11,Lägenhet,Göteborgs kommun,59.0,2.0,3561.0,3425000.0,2022-06-03,5.0,58051.0,0.0,0.0,57.6942803,11.9303723, 414 65,Stigberget
Transistorgatan 31,Lägenhet,Göteborgs kommun,97.0,3.0,4705.0,6200000.0,2022-06-02,7.0,63918.0,0.0,0.0,57.65644,11.9211529, 421 43,Järnbrott
Transistorgatan 31,Lägenhet,Göteborgs kommun,76.0,3.0,3494.0,3800000.0,2022-03-22,6.0,50000.0,0.0,,57.65644,11.9211529, 421 43,Järnbrott
Lönndalsvägen 19,Lägenhet,Göteborgs kommun,123.0,4.0,5493.0,7200000.0,2022-06-02,0.0,58537.0,0.0,0.0,57.6402687,11.7703754, 430 85,Södra Skärgården
Lönndalsvägen 19B,Lägenhet,Göteborgs kommun,75.0,3.0,3554.0,4200000.0,2022-05-20,0.0,56000.0,0.0,0.0,57.6402687,11.7703754, 430 85,Södra Skärgården
Lågtrycksgatan 7,Lägenhet,Göteborgs kommun,43.9,1.5,2577.0,1050000.0,2022-06-02,11.0,23918.0,0.0,0.0,57.7353772,11.891517, 418 42,Länsmansgården
Gamlestadstorget 39,Lägenhet,Göteborgs kommun,61.0,2.0,4262.0,2050000.0,2022-06-02,-2.0,33607.0,0.0,0.0,57.7298325,12.0085706, 415 03,Gamlestaden
Rubingatan 10,Lägenhet,Göteborgs kommun,98.5,4.0,5676.0,3200000.0,2022-06-02,11.0,32487.0,0.0,0.0,57.6456896,11.9026068, 421 64,Kannebäck
Älvsborgsplan 5J,Lägenhet,Göteborgs kommun,55.6,2.0,2986.0,3000000.0,2022-06-02,-8.0,53957.0,0.0,0.0,57.685088,11.9198129, 414 71,Kungsladugård
Älvsborgsplan 5J,Lägenhet,Göteborgs kommun,40.7,1.0,2211.0,2875000.0,2022-03-18,,70639.0,0.0,,57.685088,11.9198129, 414 71,Kungsladugård
Hjällbogärdet 46,Lägenhet,Göteborgs kommun,42.5,2.0,3524.0,1075000.0,2022-06-02,8.0,25294.0,0.0,0.0,57.7699882,12.0347537, 424 34,Eriksbo
Kobergsgatan 25,Lägenhet,Göteborgs kommun,56.5,2.0,3198.0,3100000.0,2022-06-02,10.0,54867.0,0.0,0.0,57.7202312,12.0137211, 416 71,Bagaregården
Kobergsgatan 25,Lägenhet,Göteborgs kommun,56.5,2.0,3198.0,3200000.0,2022-04-20,,56637.0,0.0,,57.7202312,12.0137211, 416 71,Bagaregården
Södra Flundregatan 51A,Villa,Göteborgs kommun,181.0,6.0,,11000000.0,2022-06-02,-2.0,60773.0,1525.3,0.0,57.6506384,11.85785951348774, 426 79,Fiskebäck
Träkilsgatan 42,Lägenhet,Göteborgs kommun,55.0,2.0,3312.0,2700000.0,2022-06-02,,49091.0,0.0,0.0,57.7189393,12.0562102, 416 79,Björkekärr
Träkilsgatan 42,Lägenhet,Göteborgs kommun,77.0,3.0,4145.0,3750000.0,2022-05-19,6.0,48701.0,0.0,0.0,57.7189393,12.0562102, 416 79,Björkekärr
Glöstorps Röseväg 13,Lägenhet,Göteborgs kommun,54.0,2.0,2808.0,2700000.0,2022-06-02,20.0,50000.0,0.0,0.0,57.75363065,11.918702800000002, 417 44,Tuve
Ulfsparregatan 11A,Lägenhet,Göteborgs kommun,37.0,1.0,2582.0,2150000.0,2022-06-02,5.0,58108.0,0.0,0.0,57.7101396,12.0132576, 416 57,Lunden
Sofiagatan 64K,Lägenhet,Göteborgs kommun,63.5,2.0,3662.0,3600000.0,2022-06-02,9.0,56693.0,0.0,0.0,57.7214225,12.0209125, 416 72,Bagaregården
Vädursgatan 4B,Lägenhet,Göteborgs kommun,105.0,3.0,5410.0,5900000.0,2022-06-02,0.0,56190.0,0.0,0.0,57.7038368,11.9915786, 412 50,Heden
Vädursgatan 4B,Lägenhet,Göteborgs kommun,105.0,4.0,5410.0,5800000.0,2022-04-29,0.0,55238.0,0.0,,57.7038368,11.9915786, 412 50,Heden
Gretas gata 42,Villa,Göteborgs kommun,141.0,8.0,,4625000.0,2022-06-02,3.0,32801.0,571.0,16.0,57.7788585,12.0561065, 424 55,Linnarhult
Juvelgatan 13,Radhus,Göteborgs kommun,119.0,6.0,,4590000.0,2022-06-02,-3.0,38571.0,179.8,0.0,57.650384,11.8954292, 426 50,Skattegården
Arvesgärde 3,Lägenhet,Göteborgs kommun,37.5,1.0,3150.0,1550000.0,2022-06-02,4.0,41333.0,0.0,0.0,57.7536377,11.9215058, 417 44,Tuve
Arvesgärde 3,Lägenhet,Göteborgs kommun,62.0,2.0,4688.0,1950000.0,2022-04-21,9.0,31452.0,0.0,,57.7536377,11.9215058, 417 44,Tuve
Arvesgärde 3,Lägenhet,Göteborgs kommun,81.5,3.0,5749.0,2200000.0,2022-03-04,10.0,26994.0,0.0,,57.7536377,11.9215058, 417 44,Tuve
Ahrenbergsgatan 22B,Lägenhet,Göteborgs kommun,50.0,2.0,2899.0,2600000.0,2022-06-02,4.0,52000.0,0.0,0.0,57.7238526,12.030913, 416 73,Kålltorp
Träringen 2,Lägenhet,Göteborgs kommun,53.0,2.0,3874.0,2400000.0,2022-06-02,-2.0,45283.0,0.0,0.0,57.7151654,12.0534634, 416 79,Björkekärr
Älghagsgatan 1A,Lägenhet,Göteborgs kommun,42.5,2.0,2845.0,3230000.0,2022-06-02,13.0,76000.0,0.0,0.0,57.6934543,11.9384918, 413 16,Masthugget
Sveagatan 1,Lägenhet,Göteborgs kommun,64.0,2.0,2953.0,5800000.0,2022-06-02,17.0,90625.0,0.0,0.0,57.6950769,11.9533747, 413 14,Olivedal
Kyrkåsgatan 16,Lägenhet,Göteborgs kommun,57.0,2.0,3331.0,2900000.0,2022-06-02,0.0,50877.0,0.0,0.0,57.7118227,12.023160950000005, 416 54,Härlanda
Barken Storegrunds Gata 12,Lägenhet,Göteborgs kommun,99.0,4.0,4881.0,6000000.0,2022-06-02,0.0,60606.0,0.0,0.0,57.7065553,11.9237871, 417 60,Eriksberg
Bockhornsgatan 7A,Lägenhet,Göteborgs kommun,62.0,3.0,3238.0,5050000.0,2022-06-02,6.0,81452.0,0.0,0.0,57.6928817,11.9394022, 413 16,Masthugget
Bockhornsgatan 7A,Lägenhet,Göteborgs kommun,33.4,1.0,2353.0,2700000.0,2022-03-06,,80838.0,0.0,,57.6928817,11.9394022, 413 16,Masthugget
Kippholmsvägen 28,Villa,Göteborgs kommun,183.0,7.0,,6000000.0,2022-06-01,-5.0,32787.0,1440.0,40.0,57.7861454,11.8391177, 423 63,Björlanda
Kippholmsvägen 18,Villa,Göteborgs kommun,109.0,4.0,,5400000.0,2022-04-14,4.0,49541.0,0.0,0.0,57.7861454,11.8391177, 423 63,Björlanda
Mastgatan 6,Radhus,Göteborgs kommun,121.0,5.0,,6450000.0,2022-06-01,3.0,53306.0,358.8,11.0,57.6632859,11.8861557, 426 58,Fiskebäck
Karl Staaffsgatan 20B,Lägenhet,Göteborgs kommun,54.0,2.0,3205.0,1680000.0,2022-06-01,2.0,31111.0,0.0,0.0,57.731052,11.9226344, 417 26,Slättadamm
Byvädersgatan 12,Lägenhet,Göteborgs kommun,69.0,3.0,4118.0,1910000.0,2022-06-01,1.0,27681.0,0.0,0.0,57.720167,11.889743468311162, 418 32,Norra Biskopsgården
Lotta Svärdsgatan 1C,Lägenhet,Göteborgs kommun,41.4,2.0,2927.0,1930000.0,2022-06-01,0.0,46618.0,0.0,0.0,57.7336314,12.0202564, 415 05,Gamlestaden
Sonettgatan 4,Lägenhet,Göteborgs kommun,79.0,3.0,5557.0,2150000.0,2022-06-01,0.0,27215.0,0.0,0.0,57.7434039,11.9864635, 422 55,Backa
Lammelyckan 15B,Lägenhet,Göteborgs kommun,65.0,3.0,4795.0,2395000.0,2022-06-01,0.0,36846.0,0.0,0.0,57.7123245,11.9182784, 418 75,Kyrkbyn
Lammelyckan 15D,Lägenhet,Göteborgs kommun,59.0,3.0,4390.0,2450000.0,2022-05-16,4.0,41525.0,0.0,0.0,57.7123245,11.9182784, 418 75,Kyrkbyn
Lammelyckan 17C,Lägenhet,Göteborgs kommun,35.0,1.0,2170.0,1900000.0,2022-03-16,0.0,54286.0,0.0,,57.7123245,11.9182784, 418 75,Kyrkbyn
Bruksgatan 37,Lägenhet,Göteborgs kommun,79.5,3.0,4049.0,4750000.0,2022-06-01,-3.0,59748.0,0.0,0.0,57.6869972,11.9094121, 414 51,Sanna
Pärt-Antons gata 44,Villa,Göteborgs kommun,112.0,5.0,,6260000.0,2022-06-01,19.0,55893.0,395.8,0.0,57.6629681,11.8723737, 426 79,Fiskebäck
Muraregatan 9,Lägenhet,Göteborgs kommun,68.0,3.0,5952.0,5450000.0,2022-06-01,0.0,80147.0,0.0,0.0,57.6930355,11.9621183, 411 28,Annedal
Vattugatan 4B,Lägenhet,Göteborgs kommun,47.5,2.0,2709.0,4000000.0,2022-06-01,23.0,84211.0,0.0,0.0,57.6951495,11.9411589, 413 16,Masthugget
Vattugatan 4B,Lägenhet,Göteborgs kommun,68.0,2.0,3846.0,4100000.0,2022-04-22,6.0,60294.0,0.0,,57.6951495,11.9411589, 413 16,Masthugget
Skårsgatan 82,Villa,Göteborgs kommun,186.0,8.0,,17000000.0,2022-06-01,0.0,91398.0,553.2,81.0,57.6917718,12.008525199999998, 412 69,Skår
Växelmyntsgatan 23B,Radhus,Göteborgs kommun,94.0,4.0,,6555000.0,2022-06-01,25.0,69734.0,201.0,0.0,57.6709462,11.9118614, 414 82,Högsbohöjd
Gitarrgatan 3,Lägenhet,Göteborgs kommun,69.3,3.0,4673.0,2300000.0,2022-06-01,7.0,33189.0,0.0,0.0,57.6605617,11.91515925, 421 41,Ruddalen
Gitarrgatan 3,Lägenhet,Göteborgs kommun,69.3,3.0,4673.0,2395000.0,2022-02-08,9.0,34560.0,0.0,,57.6605617,11.91515925, 421 41,Ruddalen
Basungatan 17,Lägenhet,Göteborgs kommun,70.0,3.0,4291.0,2775000.0,2022-06-01,6.0,39643.0,0.0,0.0,57.6618936,11.9199061, 421 39,Kaverös
Cedergatan 19,Villa,Göteborgs kommun,132.0,5.0,,9900000.0,2022-06-01,25.0,75000.0,833.0,34.0,57.6734059,11.876226715460511, 426 77,Hagen
Nya Varvsallén 13,Villa,Göteborgs kommun,153.0,6.0,,10000000.0,2022-06-01,-7.0,65359.0,1103.0,45.0,57.6804521,11.893921650000005, 426 71,Hagen
